rsrp_min,rsrp_max,rsrp_mean,rsrp_std,rsrp_last,rsrp_slope_last5,rsrp_slope_all,rsrp_time_below_minus110,rsrq_min,rsrq_mean,rsrq_std,rsrq_slope_last5,sinr_min,sinr_mean,sinr_time_below_0,rain_mean,rain_max,tower_load_mean,tower_load_max,tower_load_high,speed_kmph_mean,speed_kmph_max,call_duration_sec,start_hour,band_5G_n78,band_LTE_B20,band_LTE_B3,is_drop
-71.6,-66.1,-69.56739130434782,1.477242829331583,-71.4,-0.18000000000000158,-0.04437249460376182,0,-13.1,-7.576086956521739,2.4833834252315885,0.16999999999999985,6.7,17.817391304347826,0,0.0,0.0,46.0,46,0,8.5,8.5,45,11,1,0,0,0
-81.6,-76.6,-79.26829268292683,1.1871055185598036,-78.3,0.3200000000000117,0.05872822299651548,0,-17.2,-9.285365853658536,3.39842323553216,1.0200000000000018,7.4,15.795121951219512,0,0.0,0.0,61.0,61,0,7.699999999999999,7.7,40,11,0,0,1,0
-76.0,-56.1,-66.62739130434782,5.845775332225709,-65.1,-0.5999999999999885,0.07647109298523778,0,-14.5,-7.664782608695653,2.6405675742360213,0.36000000000000004,8.2,18.192173913043476,0,0.0,0.0,37.0,37,0,3.2,3.2,229,11,0,0,1,0
-73.3,-55.6,-64.61659192825113,5.082804702921647,-56.6,0.13000000000000564,0.07505702771958402,0,-15.5,-7.625112107623319,2.724314420905165,-0.8599999999999992,9.0,18.417040358744394,0,0.0,0.0,41.0,41,0,6.1,6.1,222,11,0,1,0,0
-103.2,-81.3,-91.88888888888889,5.856557587821513,-97.8,0.05000000000001249,-0.09685869742498045,0,-19.7,-10.234343434343435,2.815643811696987,0.9900000000000023,4.2,14.68030303030303,0,0.0,0.0,51.0,51,0,8.2,8.2,197,11,1,0,0,0
-88.0,-63.5,-76.49787234042553,8.758553161847248,-84.3,-0.29999999999999355,-0.30127659574468074,0,-17.8,-8.714893617021277,3.103932900519366,0.48000000000000115,6.1,17.101063829787233,0,0.0,0.0,90.0,90,94,0.3,0.3,93,11,0,1,0,0
-89.3,-78.9,-85.46758620689654,2.086293988239428,-78.9,0.7000000000000128,0.005416469847267934,0,-16.4,-9.324827586206895,2.5320317663687364,0.4799999999999999,5.5,15.049655172413791,0,0.0,0.0,44.0,44,0,2.8,2.8,144,11,0,0,1,0
-84.0,-71.9,-77.05422535211268,2.873074396506868,-77.9,-0.020000000000001038,0.04532336108602206,0,-17.2,-8.855633802816902,2.7556138610976286,-0.729999999999999,6.3,16.41830985915493,0,5.8,5.8,89.0,89,142,4.2,4.2,141,11,0,1,0,0
-82.0,-69.6,-75.67117647058824,3.3767292433470484,-79.6,-0.11000000000000082,-0.028921782353551338,0,-15.8,-8.235882352941175,2.9276190597238463,0.7600000000000002,3.7,16.59176470588235,0,0.0,0.0,35.0,35,0,65.9,65.9,169,11,1,0,0,0
-95.5,-72.1,-82.57837837837837,7.249877627720433,-87.6,0.18000000000000918,-0.11670406732117805,0,-16.4,-9.352972972972973,3.00776247984031,-0.259999999999999,6.4,16.284864864864865,0,0.0,0.0,41.0,41,0,84.9,84.9,184,11,0,1,0,0
-114.0,-71.7,-82.23857142857143,7.908756514091048,-112.0,-0.499999999999985,-0.12112134001005857,3,-17.5,-9.422142857142857,2.8765253784429423,-0.28999999999999904,5.4,15.495714285714286,0,0.0,0.0,14.0,14,0,7.2,7.2,139,11,0,1,0,0
-90.1,-58.0,-65.43333333333334,7.143893285009625,-83.1,1.0000000000000087,-0.11775998456492318,0,-20.0,-7.4624999999999995,3.112556917291679,-0.5399999999999995,10.1,18.09861111111111,0,0.0,0.0,73.0,73,0,8.7,8.7,71,11,0,1,0,1
-82.7,-76.1,-79.33301886792452,1.327204128851548,-76.6,0.3800000000000124,-0.005402423356928919,0,-19.2,-8.734905660377358,3.44510812472051,1.0300000000000007,3.3,16.83301886792453,0,0.0,0.0,56.0,56,0,0.4000000000000001,0.4,105,12,0,1,0,0
-113.0,-69.0,-79.36111111111111,15.020429474129617,-107.0,0.30000000000000604,-0.9412355212355217,2,-17.3,-8.18611111111111,3.9175905698548794,-0.36999999999999916,7.2,16.677777777777777,0,0.0,0.0,62.0,62,0,106.2,106.2,35,12,0,1,0,0
-114.0,-79.0,-85.58727272727273,7.358239581683322,-107.0,0.9000000000000122,-0.04271036674706496,2,-15.9,-9.473636363636363,3.2186291820446775,0.8100000000000006,5.2,15.456363636363637,0,0.0,0.0,58.0,58,0,5.8,5.8,109,12,0,0,1,0
-91.6,-79.8,-84.2,3.2249832931938203,-88.5,0.29000000000000337,-0.08321344542852456,0,-18.8,-9.362393162393163,3.305839308518481,0.5400000000000014,3.9,14.95897435897436,0,0.0,0.0,28.0,28,0,77.2,77.2,116,12,0,0,1,0
-93.8,-84.2,-90.28279569892473,2.5375708881044456,-92.5,-0.01999999999998843,-0.05692011578287793,0,-16.7,-9.913978494623656,2.964925081458708,1.260000000000002,6.3,14.458064516129031,0,0.0,0.0,39.0,39,0,100.8,100.8,92,12,0,0,1,0
-82.6,-72.5,-77.07657657657657,2.579357035984502,-81.0,0.010000000000016992,-0.06782379782379802,0,-16.4,-8.545045045045045,3.0323329973872264,0.7600000000000001,8.2,16.991891891891893,0,0.10000000000000002,0.1,67.0,67,0,7.0,7.0,110,12,1,0,0,0
-76.6,-56.7,-67.90446927374302,4.885024366310168,-57.6,-0.15999999999999076,0.06755508128805482,0,-14.4,-7.724022346368715,3.02362114912408,0.3900000000000008,7.2,17.76871508379888,0,2.2,2.2,29.0,29,0,9.9,9.9,178,12,0,0,1,0
-87.9,-67.6,-77.7792372881356,4.862320723692599,-68.2,0.2100000000000066,-0.0017080162689952485,0,-19.3,-8.69322033898305,3.0256275259377547,-0.7699999999999994,6.7,15.985169491525424,0,0.0,0.0,86.0,86,236,34.5,34.5,235,12,0,0,1,0
-113.6,-76.8,-93.72190476190475,10.244199955006716,-111.3,0.5100000000000214,-0.16406928566569368,12,-17.7,-10.337619047619048,3.1045365860285044,-0.47999999999999776,0.4,14.783809523809524,0,0.0,0.0,44.0,44,0,9.5,9.5,209,12,0,0,1,0
-125.0,-87.1,-101.16507936507936,12.06985258923481,-125.0,-0.2599999999999983,-0.5697436635944717,18,-17.9,-11.563492063492063,2.9861131056567003,1.310000000000002,1.2,13.368253968253969,0,0.0,0.0,39.0,39,0,54.2,54.2,62,12,0,0,1,1
-87.0,-69.0,-78.2536036036036,4.010016935632498,-83.4,0.04000000000001266,-0.03529801132016911,0,-17.4,-9.134234234234235,2.946859529254417,-1.95,3.3,16.65945945945946,0,3.0,3.0,58.0,58,0,8.6,8.6,221,12,0,1,0,0
-114.0,-66.8,-73.41176470588235,10.994104608127664,-114.0,-0.7999999999999856,-0.2290873558725812,2,-16.8,-8.295294117647058,3.152735240358493,-0.27000000000000013,5.0,16.868235294117646,0,0.0,0.0,40.0,40,0,6.9,6.9,84,12,1,0,0,0
-73.5,-66.6,-70.28428571428572,1.7278314895598696,-70.5,0.11000000000000647,0.025959233662846234,0,-14.9,-7.7214285714285715,2.587589828008377,-0.9999999999999997,9.1,17.92,0,1.0,1.0,40.0,40,0,2.6,2.6,69,12,0,0,1,0
-92.4,-72.4,-81.81851851851852,6.205781664358495,-92.2,8.991881973169714e-15,-0.38781017724413863,0,-17.8,-9.194444444444445,3.4129286193834014,0.04000000000000052,-0.6,15.085185185185185,1,0.0,0.0,31.0,31,0,56.2,56.2,53,12,0,1,0,0
-76.9,-65.2,-71.61162790697675,2.937297859494881,-76.9,-1.189999999999997,-0.19587737843551745,0,-13.1,-8.248837209302325,2.67896320501432,-0.5199999999999992,8.3,18.093023255813954,0,0.0,0.0,73.0,73,0,9.2,9.2,42,12,1,0,0,0
-115.0,-82.1,-91.29357142857143,6.259487311093357,-115.0,0.700000000000004,-0.1228035686951957,5,-18.6,-9.874285714285715,3.1074144663983105,0.6800000000000014,6.4,15.127857142857144,0,0.0,0.0,87.0,87,140,7.3,7.3,139,12,1,0,0,0
-81.6,-67.5,-75.13012048192772,2.851123539929751,-78.8,0.6500000000000019,-0.015254048310826322,0,-17.1,-8.360240963855421,2.725321877416302,-1.7499999999999996,4.6,16.924096385542168,0,0.0,0.0,45.0,45,0,2.3,2.3,165,12,0,1,0,0
-84.4,-69.1,-77.19497487437185,3.741478516477753,-83.8,0.12999999999999967,0.012357545302268834,0,-15.7,-8.748743718592964,2.870977366690432,0.45000000000000107,5.5,16.309547738693468,0,1.1,1.1,79.0,79,0,5.0,5.0,198,12,1,0,0,0
-82.0,-68.2,-74.43661971830986,3.610160580174209,-75.1,-0.40999999999999354,0.05725422315173554,0,-16.9,-8.409859154929578,3.161477118163985,1.0400000000000016,3.8,16.755633802816902,0,0.1,0.1,14.0,14,0,5.7,5.7,141,12,1,0,0,0
-77.7,-66.2,-70.98702290076335,2.6224004548553124,-77.1,-0.19999999999998944,-0.050255164682645716,0,-15.5,-8.76793893129771,3.12659232479591,-1.6300000000000001,-1.3,17.15114503816794,1,3.9,3.9,44.0,44,0,4.7,4.7,130,12,1,0,0,0
-78.1,-65.3,-71.3497435897436,3.312929596480213,-78.1,-0.1699999999999864,-0.051218016151742235,0,-15.7,-8.121025641025641,2.708352672819786,-1.3599999999999999,6.4,16.682051282051283,0,2.6,2.6,70.0,70,0,9.1,9.1,194,12,0,1,0,0
-90.7,-77.0,-85.32385321100917,2.5697423738099854,-85.8,0.4700000000000071,-0.010208094313386252,0,-16.3,-9.477981651376146,2.81853175485358,1.4800000000000002,5.9,15.177522935779816,0,0.0,0.0,34.0,34,0,4.6,4.6,217,12,1,0,0,0
-83.3,-78.5,-81.12051282051281,0.9695846878620586,-82.5,-0.18000000000000274,-0.0004048582995954937,0,-15.8,-8.807692307692308,3.1399283108967393,-0.5899999999999983,6.3,15.317948717948717,0,1.1,1.1,48.0,48,0,0.7,0.7,38,12,0,1,0,0
-69.9,-67.2,-68.30454545454546,0.8283530836357396,-68.2,-0.22999999999999712,0.07752682100508196,0,-14.4,-8.60909090909091,2.9513369191587753,-0.9799999999999988,12.3,18.19090909090909,0,0.0,0.0,45.0,45,0,75.8,75.8,21,12,0,1,0,1
-87.8,-74.4,-80.19761904761904,3.515120806702706,-84.8,0.49000000000001565,-0.01601949756280447,0,-20.0,-9.115873015873015,3.2958740922168186,-0.5399999999999994,6.6,16.28968253968254,0,0.0,0.0,45.0,45,0,0.5,0.5,125,12,0,1,0,0
-94.8,-78.0,-88.50176991150443,3.126971763391259,-88.8,-0.2199999999999952,-0.011272127142541584,0,-19.9,-9.461946902654867,2.711893756819992,-0.5699999999999988,3.3,15.078761061946903,0,0.0,0.0,42.0,42,0,9.5,9.5,225,12,0,0,1,0
-88.7,-76.1,-83.81717171717172,3.4413167983995487,-77.5,-0.3999999999999917,0.09230055658627087,0,-16.6,-9.960606060606061,3.147976939657588,-0.09999999999999923,2.9,15.173737373737374,0,0.0,0.0,63.0,63,0,5.0,5.0,98,12,0,1,0,0
-85.2,-77.9,-81.22678571428571,1.8999034493581841,-80.7,-0.4799999999999928,0.07586124401913999,0,-15.4,-8.676785714285714,2.667991486386074,0.49000000000000066,6.4,16.067857142857143,0,1.5,1.5,64.0,64,0,6.9,6.9,55,12,0,0,1,0
-79.2,-62.0,-69.39234042553191,4.755808959364757,-75.2,0.12000000000000222,0.0007637752318601491,0,-17.0,-7.861276595744681,2.86193528525961,0.20000000000000087,6.6,17.24595744680851,0,0.0,0.0,71.0,71,0,92.2,92.2,234,12,0,1,0,0
-81.5,-71.7,-76.875,2.713247447563832,-80.1,-0.19999999999999882,-0.0645197662896777,0,-14.3,-9.008035714285715,2.666446107754636,0.49000000000000066,8.7,16.514285714285712,0,0.0,0.0,36.0,36,0,6.3,6.3,111,12,0,0,1,0
-88.1,-75.8,-82.04662162162163,2.62575976800187,-84.7,0.6399999999999987,-0.017145559475377273,0,-17.5,-9.246621621621621,2.946008842612971,-0.009999999999997743,8.0,16.235135135135135,0,0.0,0.0,43.0,43,0,88.0,88.0,147,12,0,0,1,0
-87.0,-70.0,-78.89333333333333,4.407967623681964,-70.0,0.9400000000000153,0.052560998735777624,0,-17.5,-9.054666666666666,3.1154981257302294,0.640000000000001,3.4,16.36311111111111,0,0.0,0.0,52.0,52,0,3.9,3.9,224,12,0,0,1,0
-115.0,-80.3,-89.70372670807453,7.561629191175987,-111.0,-1.7999999999999865,-0.1436099608925691,4,-17.3,-10.32360248447205,2.805207557560365,0.24000000000000235,4.7,15.394409937888199,0,2.9,2.9,58.0,58,0,3.2,3.2,160,12,0,1,0,0
-103.0,-81.8,-94.96526315789474,6.655964664982869,-98.4,-0.24999999999999306,-0.19638017917133233,0,-20.0,-10.823157894736843,3.2842775892598772,-1.979999999999999,2.8,14.325263157894737,0,0.0,0.0,90.0,90,95,8.6,8.6,94,12,1,0,0,0
-90.8,-71.0,-80.13771428571428,5.672909552554246,-84.3,-0.6299999999999886,-0.09429511867442876,0,-17.0,-9.153714285714287,2.645550467146684,0.9200000000000005,7.4,15.880571428571429,0,0.0,0.0,83.0,83,175,51.6,51.6,174,12,0,0,1,0
-72.2,-59.7,-66.21620111731843,2.812175591038051,-70.0,0.2699999999999991,-0.007025505827213245,0,-15.1,-7.978212290502793,2.9306257988110804,-1.64,6.0,17.77486033519553,0,1.9,1.9,69.0,69,0,4.1,4.1,178,12,0,1,0,0
-83.9,-76.8,-80.52727272727273,1.577587784176588,-81.7,-0.16999999999998766,-0.035716522283685825,0,-18.0,-9.496969696969696,3.141678615349527,0.24000000000000105,6.7,16.836363636363636,0,0.0,0.0,38.0,38,0,0.5,0.5,65,13,0,1,0,0
-85.6,-70.7,-76.91553398058252,3.453404323387428,-77.0,0.43000000000000765,-0.03267338625264634,0,-15.3,-8.410194174757281,3.01350504314147,0.4100000000000006,6.7,16.554368932038834,0,5.7,5.7,46.0,46,0,3.0,3.0,205,13,1,0,0,0
-79.5,-60.3,-70.0873949579832,5.089646430093585,-62.4,0.3400000000000072,0.14019797749608323,0,-19.9,-8.073949579831933,3.0587319346885757,-0.7399999999999998,4.3,16.55546218487395,0,0.0,0.0,49.0,49,0,2.8,2.8,118,13,0,0,1,0
-71.5,-64.9,-68.0657142857143,1.354934957662468,-64.9,0.48000000000000675,0.027478991596638712,0,-14.7,-8.0,3.119294792096445,0.5100000000000002,9.5,18.50857142857143,0,0.0,0.0,81.0,81,35,1.7,1.7,34,13,0,1,0,0
-83.2,-73.7,-78.10303030303031,2.2270008378757207,-82.9,-0.39000000000000185,-0.03767433851805065,0,-16.5,-9.101515151515152,2.8292362643411977,1.5300000000000014,4.8,16.643939393939394,0,0.4,0.4,33.0,33,0,8.6,8.6,131,13,0,0,1,0
-88.7,-72.8,-82.6408888888889,4.473126015350602,-84.3,0.05000000000000266,-0.05965613147914026,0,-17.1,-9.248888888888889,3.033887639044862,-1.4400000000000002,5.8,15.982222222222223,0,0.0,0.0,52.0,52,0,1.6,1.6,224,13,1,0,0,0
-113.0,-83.6,-91.45151515151515,4.409918154469197,-102.0,2.200000000000006,-0.03416703985669536,3,-17.7,-10.08831168831169,2.9197963311627557,0.6700000000000024,5.3,14.816450216450216,0,0.0,0.0,70.0,70,0,4.2,4.2,230,13,0,1,0,0
-81.5,-68.2,-73.29438202247191,2.81962922895264,-81.5,-0.7599999999999861,-0.037054817841335,0,-15.5,-8.724719101123595,2.5416208544797665,0.010000000000000613,8.5,17.23370786516854,0,0.0,0.0,32.0,32,0,0.6,0.6,88,13,0,1,0,0
-110.0,-83.6,-89.24081632653062,7.618505933125016,-110.0,-0.9999999999999987,-0.34013265306122464,0,-16.3,-10.275510204081632,2.790723518212085,1.1400000000000015,4.6,14.46938775510204,0,0.0,0.0,34.0,34,0,7.7,7.7,48,13,1,0,0,0
-78.1,-55.5,-63.141363636363636,5.586927660985281,-63.8,1.0600000000000138,0.05437060119574246,0,-15.0,-7.2727272727272725,2.8745747063925475,0.08999999999999979,7.0,18.138181818181817,0,0.0,0.0,79.0,79,0,1.0,1.0,219,13,0,0,1,0
-72.4,-60.6,-67.18412698412698,2.7747075569044055,-66.4,0.5100000000000049,0.01468725003999357,0,-15.4,-7.926984126984127,2.9006349093614454,1.090000000000001,7.2,17.95714285714286,0,0.0,0.0,28.0,28,0,5.1,5.1,188,13,0,1,0,0
-95.5,-81.8,-86.94360465116279,2.9293663018654086,-93.7,0.1300000000000058,-0.0019344469521703751,0,-19.4,-9.401162790697674,3.0560454585443013,-1.7399999999999995,3.8,15.911627906976745,0,0.0,0.0,61.0,61,0,4.7,4.7,171,13,0,0,1,0
-77.6,-58.9,-67.48396624472574,4.92325813287538,-59.9,0.3100000000000015,0.0625904384495701,0,-15.6,-8.09704641350211,2.9841728920308186,1.3600000000000012,7.6,18.041772151898734,0,0.0,0.0,74.0,74,0,92.8,92.8,236,13,0,1,0,0
-87.9,-68.7,-78.12904761904761,4.8620160474404805,-86.4,0.040000000000009875,-0.06645417939506264,0,-16.0,-8.799047619047618,2.8149462754387953,1.5200000000000016,5.6,16.84285714285714,0,0.0,0.0,55.0,55,0,5.8,5.8,209,13,1,0,0,0
-96.2,-82.6,-88.35,3.69407534581396,-96.2,-0.4299999999999881,-0.10711854473322459,0,-16.0,-9.691818181818181,3.136530304645559,0.6800000000000009,6.3,15.07909090909091,0,0.0,0.0,91.0,91,110,2.7,2.7,109,13,1,0,0,0
-114.0,-65.7,-72.42405063291139,11.780549105545655,-114.0,-1.4999999999999896,-0.32781645569620255,2,-14.6,-7.956962025316456,2.5947522753307886,0.19000000000000247,5.8,17.802531645569623,0,0.0,0.0,57.0,57,0,8.1,8.1,78,13,0,1,0,0
-93.2,-69.2,-81.12112676056337,5.447578192039497,-79.7,0.3600000000000131,-0.07600256804448603,0,-18.1,-9.070892018779343,2.805654272832349,-0.7299999999999998,4.4,15.33849765258216,0,1.1,1.1,34.0,34,0,8.9,8.9,212,13,1,0,0,0
-86.7,-72.6,-80.49722222222222,4.88224106100648,-84.9,0.2500000000000047,-0.44948519948520144,0,-15.5,-9.994444444444445,3.2848521988445643,-1.62,7.2,17.091666666666665,0,0.0,0.0,34.0,34,0,8.1,8.1,35,13,1,0,0,0
-87.6,-82.9,-84.76756756756757,1.1946766308303884,-83.6,-0.029999999999985053,0.02152678994784103,0,-14.6,-8.462162162162162,2.7813217632540734,0.5300000000000009,3.2,16.08648648648649,0,0.0,0.0,64.0,64,0,5.8,5.8,36,13,1,0,0,0
-109.8,-76.4,-96.16294642857143,7.590134751090923,-108.7,-0.16999999999999668,-0.1005723361093318,0,-20.0,-10.957589285714286,3.1017621913267117,-0.9799999999999988,1.1,14.42544642857143,0,1.5,1.5,75.0,75,0,5.7,5.7,223,13,0,0,1,0
-77.8,-67.8,-71.99246575342465,2.1226231532100126,-71.1,0.8200000000000093,0.005481572884231643,0,-15.2,-7.8417808219178085,2.7352553142966904,1.3900000000000026,3.1,17.43013698630137,0,4.2,4.2,83.0,83,146,7.6,7.6,145,13,1,0,0,0
-89.2,-78.9,-83.78235294117647,2.2346688577733795,-85.5,0.2700000000000145,-0.04953887736003791,0,-18.8,-9.224509803921569,3.0588108824761315,-1.3899999999999995,7.1,15.659803921568628,0,0.0,0.0,50.0,50,0,9.7,9.7,101,13,1,0,0,0
-115.0,-73.1,-79.7364406779661,8.125802159000672,-105.0,-0.09999999999998453,-0.09709150935471929,4,-16.7,-8.75508474576271,3.0617741758444375,-0.20999999999999816,5.8,16.133898305084745,0,3.2,3.2,68.0,68,0,1.4,1.4,117,13,1,0,0,0
-81.8,-70.6,-75.38105263157894,2.388994925176613,-73.0,0.7100000000000067,-0.05450727883538626,0,-14.9,-8.377894736842105,2.9819021113322535,0.6800000000000004,4.9,16.17157894736842,0,0.0,0.0,40.0,40,0,47.6,47.6,94,13,0,0,1,0
-84.1,-67.3,-76.41811023622047,3.540881813827964,-84.1,-0.28999999999999077,-0.07400403074615658,0,-15.9,-8.441732283464566,3.0175529070434957,1.270000000000001,2.5,15.85984251968504,0,0.0,0.0,18.0,18,0,0.9,0.9,126,13,1,0,0,0
-115.0,-73.9,-79.85408805031446,6.800602562081389,-101.0,2.699999999999999,-0.018702233102459845,1,-17.7,-9.442767295597484,2.998384778668169,0.12000000000000237,2.7,16.274842767295596,0,0.0,0.0,34.0,34,0,9.8,9.8,158,13,1,0,0,0
-75.4,-56.4,-64.29649122807018,4.825107422959013,-64.0,-0.059999999999991976,0.05440219828952153,0,-15.2,-7.237719298245614,2.758787014015549,-1.11,5.8,17.762719298245614,0,0.0,0.0,62.0,62,0,1.8,1.8,227,13,0,0,1,0
-94.0,-78.8,-87.05073529411764,3.7771632766271477,-86.2,-0.5199999999999959,-0.025004770764753475,0,-20.0,-9.891176470588235,2.93579368001064,-1.24,4.9,14.914705882352942,0,0.5,0.5,36.0,36,0,1.6,1.6,135,13,1,0,0,0
-96.2,-75.5,-85.65116279069767,5.058202004675598,-86.8,-0.01999999999998686,-0.03868784563742182,0,-18.9,-9.328837209302327,3.0545516896554927,0.170000000000001,4.2,15.604651162790697,0,0.0,0.0,74.0,74,0,3.8,3.8,214,13,0,1,0,0
-82.1,-64.0,-74.41125541125541,4.631522773311037,-81.5,-0.46999999999999653,-0.05789842091941058,0,-15.3,-8.068398268398267,2.767968417889151,-0.21999999999999909,1.8,16.822077922077924,0,0.0,0.0,47.0,47,0,0.2,0.2,230,13,1,0,0,0
-81.9,-68.7,-75.37924528301886,3.7106428436152594,-72.1,-0.369999999999987,0.007467160257941331,0,-16.6,-8.941509433962265,3.058404107025829,1.8400000000000007,5.4,16.754088050314465,0,0.0,0.0,57.0,57,0,112.0,112.0,158,13,0,1,0,0
-86.4,-66.2,-78.0980487804878,4.469931799449104,-67.2,0.010000000000006485,0.06360463010683817,0,-17.4,-9.000975609756098,3.0322286866636112,-0.14999999999999933,7.0,16.885853658536586,0,0.0,0.0,28.0,28,0,4.6,4.6,204,13,0,0,1,0
-69.3,-60.7,-65.1952380952381,2.2643334486607976,-67.3,-0.16999999999999518,0.061221018527892655,0,-15.5,-7.639285714285715,2.6555247187404696,-0.3299999999999987,8.9,17.886904761904763,0,6.1,6.1,66.0,66,0,1.3,1.3,83,13,1,0,0,0
-95.8,-77.7,-86.56935483870967,4.1986969166317945,-88.2,-0.2799999999999864,-0.06550144762668504,0,-16.1,-9.503763440860215,2.920761993867074,0.5900000000000004,3.2,15.382258064516128,0,0.0,0.0,65.0,65,0,7.3,7.3,185,13,0,1,0,0
-86.4,-78.1,-82.39191176470588,2.174568672329173,-80.1,-0.3599999999999909,0.036357759648871654,0,-16.2,-9.242647058823529,2.936176207068344,-0.4399999999999998,6.1,16.136764705882353,0,0.0,0.0,61.0,61,0,34.2,34.2,135,13,0,0,1,0
-76.2,-64.8,-70.68945147679325,2.8372399669486494,-66.6,0.5900000000000074,-0.00017767673471427473,0,-16.6,-8.229535864978903,2.806811666788213,-0.7699999999999998,5.8,17.558649789029534,0,0.0,0.0,49.0,49,0,4.2,4.2,236,13,1,0,0,0
-78.3,-61.3,-68.527,4.090290424600161,-76.7,-0.2399999999999889,-0.10192679267926762,0,-15.0,-7.649,2.947229310057262,-1.4699999999999998,4.9,17.516,0,2.1,2.1,66.0,66,0,8.2,8.2,99,14,0,1,0,0
-125.0,-79.4,-97.88125,14.921269773939038,-125.0,-3.7399999999999856,-3.0316176470588245,4,-13.7,-9.8125,2.3511344779347128,-0.19999999999999885,9.1,15.50625,0,0.0,0.0,100.0,100,16,3.5,3.5,15,14,1,0,0,1
-77.1,-69.4,-71.78873239436619,1.5724911351805175,-71.2,-0.21999999999999445,0.059973172367539705,0,-16.5,-8.195774647887324,2.9409151452138316,0.21000000000000177,8.3,17.633802816901408,0,1.4,1.4,76.0,76,0,1.0,1.0,70,14,0,0,1,0
-115.0,-69.2,-76.69587628865979,10.971401436668705,-110.0,0.5000000000000163,-0.18588128550389213,7,-15.2,-8.382474226804124,3.069032499192481,-0.5299999999999996,3.0,16.573195876288658,0,0.0,0.0,33.0,33,0,3.0,3.0,96,14,1,0,0,0
-115.0,-81.9,-87.5364705882353,8.02983791360496,-113.0,-2.1999999999999833,-0.1972698846980647,6,-17.4,-9.250588235294117,3.375352663388064,0.8599999999999999,6.8,15.815294117647058,0,2.0,2.0,63.0,63,0,8.8,8.8,84,14,0,1,0,0
-115.0,-62.0,-73.79067357512953,9.863865878283548,-103.0,1.1000000000000094,-0.14187009240959367,3,-18.4,-8.119170984455959,2.8587394032720748,0.7200000000000016,7.6,17.088082901554404,0,0.0,0.0,70.0,70,0,1.6999999999999997,1.7,192,14,1,0,0,0
-115.0,-71.1,-79.60840707964601,6.63681115749243,-101.0,0.8000000000000145,-0.05595430977349834,3,-16.9,-8.784513274336282,3.1842918601997083,0.15999999999999967,5.7,16.335398230088497,0,0.0,0.0,39.0,39,0,0.1,0.1,225,14,0,1,0,0
-91.3,-72.5,-82.93162393162393,5.25611272298057,-89.5,0.010000000000008667,-0.07186520842260079,0,-18.0,-9.416666666666666,3.1586688400656557,1.4000000000000008,1.8,15.9991452991453,0,0.6,0.6,36.0,36,0,0.6,0.6,233,14,0,0,1,0
-125.0,-76.6,-95.22075471698113,15.495140162328893,-125.0,-0.9999999999999978,-0.9311240122560874,15,-18.4,-10.271698113207547,2.8781255490931104,0.6000000000000015,7.7,14.98490566037736,0,3.2999999999999994,3.3,55.0,55,0,3.5,3.5,52,14,0,0,1,1
-125.0,-86.1,-103.915625,10.325418350502954,-125.0,-2.499999999999989,-1.0912939882697945,9,-19.1,-11.934375,3.194209415539717,0.3300000000000021,3.3,14.221875,0,0.0,0.0,53.0,53,0,75.9,75.9,31,14,0,1,0,1
-114.0,-77.6,-83.83058823529412,8.25724823772325,-103.0,1.1000000000000174,-0.16766464725425,3,-17.3,-9.045882352941176,3.1249972549007548,1.1299999999999997,6.8,15.514117647058825,0,0.0,0.0,52.0,52,0,9.9,9.9,84,14,0,0,1,0
-128.0,-71.1,-92.5,19.1292655373906,-125.0,0.7400000000000188,-0.7926862611073139,22,-18.5,-10.200000000000001,3.652031398185584,0.5700000000000037,3.3,15.79736842105263,0,0.0,0.0,82.0,82,76,107.4,107.4,75,14,0,0,1,1
-115.0,-78.9,-86.10526315789474,7.477446492421896,-103.0,3.1000000000000196,-0.19893617021276522,3,-15.6,-9.267368421052632,2.643154228893117,1.4200000000000002,5.8,14.92736842105263,0,4.9,4.9,67.0,67,0,3.1,3.1,94,14,1,0,0,0
-115.0,-80.1,-85.85490196078432,7.612725503671707,-105.0,1.8000000000000103,-0.10023918439816532,6,-17.9,-9.744117647058824,2.9358680983607948,0.7400000000000012,6.5,15.647058823529411,0,0.0,0.0,22.0,22,0,5.3,5.3,101,14,0,0,1,0
-85.4,-74.1,-79.96333333333334,2.506503273330785,-85.4,-0.5399999999999909,-0.012484747471629193,0,-19.0,-9.641111111111112,2.9386043297081965,-0.4299999999999996,3.5,16.341666666666665,0,0.0,0.0,52.0,52,0,0.7,0.7,179,14,0,0,1,0
-88.9,-79.7,-84.58508771929826,2.6142642226572192,-87.9,0.3200000000000188,-0.06935339503047726,0,-20.0,-9.730701754385965,3.1054085616937974,0.9200000000000029,6.3,15.180701754385964,0,0.0,0.0,41.0,41,0,9.9,9.9,113,14,0,1,0,0
-115.0,-65.9,-74.16153846153846,12.90905317388358,-110.0,0.6000000000000113,-0.38413461538461546,2,-17.9,-8.923076923076923,3.4823559388171947,0.5299999999999995,7.3,16.089230769230767,0,0.0,0.0,64.0,64,0,5.0,5.0,64,14,0,0,1,0
-115.0,-69.6,-81.66976744186047,9.78287903933304,-104.0,3.400000000000002,-0.3272626067267323,2,-17.4,-8.796511627906977,3.205783291432519,1.520000000000001,7.5,16.122093023255815,0,0.0,0.0,49.0,49,0,6.8999999999999995,6.9,85,14,0,1,0,0
