rsrp_min,rsrp_max,rsrp_mean,rsrp_std,rsrp_last,rsrp_slope_last5,rsrp_slope_all,rsrp_time_below_minus110,rsrq_min,rsrq_mean,rsrq_std,rsrq_slope_last5,sinr_min,sinr_mean,sinr_time_below_0,rain_mean,rain_max,tower_load_mean,tower_load_max,tower_load_high,speed_kmph_mean,speed_kmph_max,call_duration_sec,start_hour,band_5G_n78,band_LTE_B20,band_LTE_B3
-87.1,-77.0,-82.85076923076923,2.663827314511666,-83.2,0.3200000000000003,-0.1092045454545459,0,-16.3,-9.569230769230767,2.737923658822222,-0.0399999999999994,4.5,15.563076923076924,0,0.0,0.0,58.0,58,0,7.7,7.7,64,5,0,1,0
-86.8,-74.7,-81.34583333333333,2.8940646960834058,-85.1,0.2200000000000081,-0.030084723561843,0,-17.6,-9.48148148148148,2.9846163135636634,-0.3899999999999981,5.1,16.10648148148148,0,0.0,0.0,73.0,73,0,53.8,53.8,215,20,1,0,0
-85.4,-74.1,-79.96333333333334,2.506503273330785,-85.4,-0.5399999999999909,-0.0124847474716291,0,-19.0,-9.641111111111112,2.9386043297081965,-0.4299999999999996,3.5,16.341666666666665,0,0.0,0.0,52.0,52,0,0.7,0.7,179,14,0,0,1
-114.0,-70.9,-79.56567164179104,10.960542900715543,-105.0,0.3000000000000158,-0.3072751217176153,3,-14.9,-8.507462686567164,2.3661318281389287,0.4399999999999997,7.0,16.519402985074628,0,0.0,0.0,29.0,29,0,92.7,92.7,66,16,1,0,0
-80.5,-66.2,-74.29257641921397,3.09266065256078,-76.7,-0.0099999999999917,0.0068137259800345,0,-15.5,-8.767248908296944,2.936449974191766,-0.3099999999999993,6.9,16.906986899563318,0,0.3,0.3,50.0,50,0,2.8,2.8,228,14,0,1,0
-132.0,-92.7,-111.3318181818182,10.36074094734815,-125.0,1.7400000000000158,-0.3999048994399634,40,-18.6,-11.914772727272728,3.129743839274635,-1.29,-1.1,12.367045454545456,1,0.0,0.0,62.0,62,0,53.5,53.5,87,7,1,0,0
-73.9,-65.8,-70.40612244897959,2.397169178015428,-68.9,-0.3899999999999937,0.1351224489795905,0,-14.0,-7.944897959183674,2.518602557677057,0.5000000000000009,9.5,17.895918367346937,0,0.2,0.2,92.0,92,49,5.2,5.2,48,15,0,0,1
-82.5,-75.6,-79.0463768115942,1.771637636411154,-82.5,-0.8199999999999887,0.0324442820606492,0,-16.6,-9.357971014492756,2.9965375017088456,1.8100000000000007,6.7,17.294202898550726,0,0.7,0.7,17.0,17,0,3.3,3.3,68,13,1,0,0
-89.3,-78.9,-85.46758620689654,2.086293988239428,-78.9,0.7000000000000128,0.0054164698472679,0,-16.4,-9.324827586206895,2.5320317663687364,0.4799999999999999,5.5,15.049655172413791,0,0.0,0.0,44.0,44,0,2.8,2.8,144,11,0,0,1
-73.5,-66.4,-70.23444444444445,1.7786600884829096,-71.2,-0.0899999999999935,-0.0186648557435071,0,-17.8,-8.313333333333334,2.837557107280601,0.3300000000000006,7.2,17.282222222222224,0,0.0,0.0,12.0,12,0,106.4,106.4,89,7,0,0,1
-114.0,-76.5,-86.26802030456852,6.587762513810068,-105.0,-0.0999999999999788,-0.086575377728387,2,-17.6,-9.71725888324873,3.104540223441155,1.2100000000000015,3.7,15.342639593908627,0,0.2,0.2,79.0,79,0,3.7000000000000006,3.7,196,15,0,0,1
-113.0,-54.9,-67.66485355648535,8.479982551580092,-111.0,0.1000000000000055,-0.0208442037903026,4,-17.4,-7.631799163179917,2.8745466038981675,-0.6799999999999989,9.5,18.25230125523013,0,0.0,0.0,58.0,58,0,7.6,7.6,238,5,0,0,1
-70.8,-65.2,-68.1837837837838,1.2678684267266718,-69.1,-0.459999999999993,-0.0030947260093953,0,-14.7,-7.922297297297297,2.710519214913337,-0.3199999999999999,6.4,18.183108108108108,0,5.7,5.7,54.0,54,0,37.2,37.2,147,19,1,0,0
-112.0,-72.5,-86.0073275862069,6.521711173979671,-112.0,-0.7999999999999959,-0.0680387726821056,1,-17.4,-9.511637931034482,3.07994390345427,0.3700000000000026,4.6,15.195689655172414,0,0.0,0.0,62.0,62,0,8.5,8.5,231,3,0,1,0
-88.1,-69.3,-76.49484978540772,4.383705043987683,-88.1,-0.3999999999999872,-0.0266305977087388,0,-18.1,-8.444635193133047,2.9667378709266834,-0.3699999999999985,4.1,16.176824034334764,0,0.6,0.6,22.0,22,0,9.7,9.7,232,8,0,0,1
-85.6,-68.8,-78.14702380952382,4.797353631711236,-81.9,-0.1199999999999994,-0.0835155977141235,0,-16.5,-8.797619047619047,2.966922484268668,-0.1399999999999986,7.7,16.567261904761907,0,0.0,0.0,67.0,67,0,1.3,1.3,167,5,1,0,0
-125.0,-87.4,-102.99166666666667,11.976830536371862,-125.0,-5.229999999999985,-3.254895104895106,3,-16.8,-11.35,3.134413095707944,-1.4999999999999991,7.5,12.291666666666666,0,0.4000000000000001,0.4,74.0,74,0,8.7,8.7,11,10,1,0,0
-93.1,-83.9,-88.60909090909091,3.3564642516683096,-93.1,-0.1499999999999891,-0.3354278074866308,0,-17.7,-8.678787878787878,3.440998907998735,-1.2900000000000005,8.7,14.618181818181816,0,0.0,0.0,86.0,86,33,2.6,2.6,32,3,1,0,0
-82.5,-73.9,-78.04,3.064137917338352,-82.2,-0.4499999999999974,-0.2775070028011206,0,-13.6,-8.634285714285713,2.451763213922351,0.0700000000000005,8.1,16.114285714285714,0,0.0,0.0,78.0,78,0,6.1,6.1,34,0,1,0,0
-106.6,-75.0,-86.40588235294118,8.929010979758564,-101.8,0.2900000000000176,-0.4103284950343776,0,-17.1,-10.16764705882353,3.220739665491434,1.9200000000000013,7.3,15.429411764705884,0,0.0,0.0,66.0,66,0,2.8,2.8,33,2,0,0,1
-103.2,-81.3,-91.88888888888889,5.856557587821513,-97.8,0.0500000000000124,-0.0968586974249804,0,-19.7,-10.234343434343437,2.815643811696987,0.9900000000000024,4.2,14.68030303030303,0,0.0,0.0,51.0,51,0,8.2,8.2,197,11,1,0,0
-75.0,-66.5,-69.7891304347826,2.261487048713191,-74.2,-0.2399999999999966,-0.1401110083256237,0,-15.5,-8.293478260869565,2.9059633838721703,-0.6099999999999995,8.5,17.72826086956522,0,1.4,1.4,92.0,92,46,31.3,31.3,45,8,0,0,1
-81.3,-75.0,-77.86818181818181,1.6646492370624062,-80.9,-0.4899999999999938,-0.0048484848484859,0,-15.4,-8.722727272727273,2.6837897221517326,0.890000000000002,6.6,15.384090909090908,0,0.0,0.0,61.0,61,0,4.8,4.8,43,21,1,0,0
-94.4,-78.2,-88.10597014925372,3.9912233937859662,-92.2,0.2500000000000102,-0.0590075365745531,0,-16.8,-9.81044776119403,2.990408048830035,0.030000000000002,5.8,15.238308457711444,0,2.0,2.0,31.0,31,0,0.7,0.7,200,14,0,1,0
-95.4,-80.0,-86.42222222222222,4.096536940738146,-91.8,-0.1099999999999941,-0.0657165720382577,0,-16.9,-9.448765432098766,3.0043495933059523,1.5200000000000018,4.0,15.098765432098766,0,0.0,0.0,24.0,24,0,0.0,0.0,161,1,0,0,1
-90.8,-76.9,-81.40363636363637,3.936578869863171,-90.6,-0.21999999999999,-0.2149999999999991,0,-16.7,-9.096363636363636,3.3713918236068063,1.7900000000000025,5.4,16.007272727272728,0,0.3,0.3,86.0,86,55,88.0,88.0,54,5,1,0,0
-75.6,-59.8,-65.91741935483871,3.4041065419539374,-74.5,-0.2499999999999915,-0.0408439947149624,0,-15.4,-7.870967741935484,2.9352308642124543,-0.0599999999999993,8.1,18.07032258064516,0,0.0,0.0,72.0,72,0,51.6,51.6,154,5,0,0,1
-113.0,-76.1,-87.78846153846153,10.202184576635846,-110.0,-0.5999999999999908,-0.5970374797233842,2,-15.2,-9.317307692307692,2.565817620239565,1.090000000000001,3.1,15.5,0,0.0,0.0,47.0,47,0,3.6000000000000005,3.6,51,23,0,0,1
-90.7,-74.1,-79.89391304347825,4.048289371386058,-90.0,0.2700000000000124,-0.085237118282964,0,-17.2,-8.868695652173912,3.1295525496380217,-0.2499999999999992,6.0,16.531304347826087,0,0.0,0.0,31.0,31,0,3.5,3.5,114,3,0,1,0
-86.9,-76.5,-81.81282051282051,3.210933581832008,-84.8,0.2800000000000073,-0.2643724696356272,0,-15.3,-9.594871794871796,2.961325158380488,-0.5899999999999997,4.4,15.941025641025645,0,0.0,0.0,18.0,18,0,79.5,79.5,38,8,1,0,0
-74.7,-60.4,-67.18137254901961,4.022687638982062,-65.7,-0.2799999999999964,0.0118615318288795,0,-14.8,-7.599019607843138,2.734634460962126,-0.3399999999999998,4.6,17.56421568627451,0,0.0,0.0,32.0,32,0,0.4,0.4,203,19,0,0,1
-90.2,-73.3,-80.40119047619048,4.904472855198422,-90.2,-0.6299999999999912,-0.1955887415207054,0,-16.9,-8.777380952380952,3.0297063832638043,-1.34,6.0,15.248809523809523,0,0.0,0.0,79.0,79,0,1.2,1.2,83,1,0,1,0
-115.0,-65.9,-74.16153846153846,12.90905317388358,-110.0,0.6000000000000113,-0.3841346153846154,2,-17.9,-8.923076923076923,3.4823559388171947,0.5299999999999995,7.3,16.089230769230767,0,0.0,0.0,64.0,64,0,5.0,5.0,64,14,0,0,1
-91.0,-82.4,-86.63553719008264,1.9736539507612156,-87.3,0.5500000000000135,0.0112505080612379,0,-18.6,-10.236363636363636,3.037268509697488,0.0100000000000026,4.0,15.276859504132233,0,0.0,0.0,31.0,31,0,99.4,99.4,120,23,1,0,0
-82.2,-69.0,-76.2164705882353,2.586416362406019,-69.8,4.574687531451181e-15,0.0287738838917697,0,-18.6,-8.783529411764706,3.2268785018952504,-0.6299999999999991,6.9,17.12294117647059,0,0.7,0.7,56.0,56,0,86.7,86.7,169,14,0,0,1
-115.0,-65.3,-73.17771428571429,8.097098630975012,-103.0,2.900000000000012,-0.0200940438871474,3,-18.3,-8.444,3.1203182861523198,0.8200000000000014,8.2,17.129714285714286,0,0.0,0.0,31.0,31,0,5.7,5.7,174,0,0,1,0
-93.8,-84.2,-90.28279569892472,2.5375708881044456,-92.5,-0.0199999999999884,-0.0569201157828779,0,-16.7,-9.913978494623656,2.964925081458708,1.260000000000002,6.3,14.458064516129031,0,0.0,0.0,39.0,39,0,100.8,100.8,92,12,0,0,1
-75.6,-65.1,-71.17272727272727,2.946923001997848,-75.6,-0.8499999999999934,-0.2098520084566604,0,-15.0,-8.465909090909092,3.3479562097257207,1.820000000000002,7.3,17.920454545454547,0,0.0,0.0,48.0,48,0,45.8,45.8,43,5,0,0,1
-69.5,-50.6,-59.95347222222222,5.2293805967625335,-50.6,0.1700000000000012,0.116639940519251,0,-15.4,-7.621527777777778,2.9449058349708537,-0.8699999999999996,8.0,18.43958333333333,0,7.1,7.1,48.0,48,0,9.7,9.7,143,15,0,0,1
-67.9,-53.2,-59.52835051546392,3.0285806728641544,-56.2,-0.6999999999999957,0.036062587057726,0,-15.6,-6.87680412371134,2.760421251321933,0.3000000000000012,7.6,18.8840206185567,0,0.0,0.0,66.0,66,0,4.4,4.4,193,23,0,1,0
-85.9,-75.7,-80.1108910891089,2.625486659272869,-76.7,0.1700000000000077,0.0394269073966219,0,-13.6,-8.800990099009901,2.707267812740548,0.900000000000001,8.0,16.93069306930693,0,0.0,0.0,43.0,43,0,0.3,0.3,100,5,1,0,0
-110.0,-59.7,-70.8448051948052,9.841615270791356,-103.0,1.0000000000000189,0.0298734156419164,0,-16.5,-8.177272727272728,2.798004020779293,0.5900000000000001,6.8,17.022727272727273,0,0.0,0.0,29.0,29,0,9.7,9.7,153,22,0,0,1
-78.2,-65.3,-70.99622641509434,3.0554140947151334,-71.7,-0.4099999999999964,0.0207165034631,0,-16.8,-8.412578616352201,2.7903482414662464,1.5800000000000003,5.8,17.4188679245283,0,3.6,3.6,30.0,30,0,1.7000000000000002,1.7,158,22,1,0,0
-75.5,-65.1,-69.57575757575758,2.5378397896190434,-68.5,0.4800000000000051,-0.0538342609771186,0,-14.3,-8.052525252525253,2.68906870436677,-0.0999999999999987,8.0,17.0,0,0.0,0.0,59.0,59,0,2.3,2.3,98,19,1,0,0
-98.4,-79.6,-85.43088235294118,4.832352616301786,-97.4,0.2800000000000121,-0.0978173751252323,0,-15.6,-9.119117647058824,3.1574371863992234,0.730000000000002,2.5,14.853676470588235,0,0.0,0.0,26.0,26,0,7.4,7.4,135,10,0,0,1
-86.1,-70.0,-76.74189189189188,3.661827607958904,-84.1,0.3400000000000089,-0.059728952346402,0,-16.4,-8.904054054054054,3.207408057300765,-1.5899999999999996,7.7,17.110135135135135,0,1.5,1.5,43.0,43,0,7.799999999999999,7.8,147,10,0,0,1
-106.2,-82.4,-93.55794392523366,5.161987050225897,-105.6,-0.1899999999999818,-0.0654347646408772,0,-18.3,-10.18644859813084,3.128162775784779,1.94,2.9,14.321495327102804,0,0.0,0.0,38.0,38,0,2.8,2.8,213,19,1,0,0
-75.3,-59.9,-69.11219512195122,3.956415625251028,-68.7,-0.240000000000001,0.0579611769346915,0,-17.6,-7.882317073170732,2.804902281154066,-0.499999999999999,8.4,17.734756097560975,0,0.0,0.0,31.0,31,0,88.5,88.5,163,7,1,0,0
-74.3,-64.5,-68.84100000000001,2.4013436356093103,-70.6,-0.1999999999999926,0.0170836270906775,0,-14.8,-8.159500000000001,2.9659389269829823,-0.1199999999999995,8.0,17.7465,0,0.0,0.0,71.0,71,0,0.8,0.8,199,12,1,0,0
-91.5,-79.3,-85.53039215686275,3.5772485564492125,-84.1,-0.5999999999999887,0.0380479323773244,0,-17.9,-9.538235294117646,3.092722878226695,0.2600000000000018,5.7,15.412254901960784,0,0.0,0.0,45.0,45,0,1.2,1.2,203,14,0,0,1
-125.0,-83.0,-98.34666666666666,14.672562667717433,-125.0,-3.7399999999999856,-3.0560714285714314,4,-15.0,-11.333333333333334,2.3246095422262902,0.0300000000000013,6.9,13.74,0,0.0,0.0,100.0,100,15,111.9,111.9,14,4,1,0,0
-87.0,-69.4,-73.9563829787234,3.5624469902617664,-75.0,-0.2599999999999999,0.0339020456667514,0,-15.6,-8.59627659574468,2.9903118017606083,-0.579999999999999,6.7,16.83936170212766,0,1.4,1.4,98.0,98,188,37.3,37.3,187,0,0,0,1
-99.7,-85.1,-93.30588235294115,2.925594230968818,-90.8,0.3900000000000085,-0.0263359533947771,0,-18.2,-10.176923076923076,3.0349721488105863,0.1700000000000009,2.7,14.63076923076923,0,1.6,1.6,99.0,99,221,67.5,67.5,220,0,0,1,0
-81.4,-64.4,-74.78432835820895,4.168280770665489,-67.6,-0.6099999999999954,0.0639855858551857,0,-18.3,-8.399253731343284,2.8702648817709013,0.7300000000000011,5.5,17.350746268656717,0,0.0,0.0,51.0,51,0,2.8,2.8,133,0,0,0,1
-83.1,-66.8,-74.9962962962963,4.76385053414393,-81.0,-0.1899999999999871,-0.0952570068067532,0,-16.6,-9.147530864197533,2.7575801935548863,1.180000000000002,9.5,17.22098765432099,0,0.7999999999999999,0.8,38.0,38,0,1.9,1.9,161,15,1,0,0
-113.0,-81.2,-87.52991452991454,6.3898662356792135,-101.0,2.500000000000012,-0.1249958788532724,3,-20.0,-9.9008547008547,3.165751415037133,0.1100000000000016,5.7,15.23846153846154,0,0.0,0.0,43.0,43,0,7.5,7.5,116,22,1,0,0
-90.7,-72.8,-80.04011976047904,3.317897067334403,-88.6,0.1300000000000165,-0.0420169128180814,0,-15.7,-8.961077844311378,2.9516556574928896,-1.4700000000000004,4.8,15.813173652694612,0,0.0,0.0,41.0,41,0,54.1,54.1,166,22,1,0,0
-94.8,-72.4,-83.540206185567,6.839692058641568,-94.1,-0.2099999999999926,-0.2348543025457601,0,-16.0,-9.311340206185568,2.873074583114309,-0.0799999999999986,7.6,15.451546391752576,0,0.5,0.5,76.0,76,0,6.8,6.8,96,4,1,0,0
-74.0,-62.1,-68.14070796460177,3.1239751796201034,-67.6,-0.3899999999999969,-0.0681216315124094,0,-15.0,-7.545132743362832,2.793550964480592,-0.1999999999999998,9.5,17.626548672566372,0,0.0,0.0,44.0,44,0,6.6,6.6,112,0,0,0,1
-85.0,-77.8,-81.51,1.996961978320352,-77.8,0.4500000000000058,0.1011908763505405,0,-17.6,-9.4,2.7873621499729886,0.2800000000000013,7.5,16.014,0,0.0,0.0,54.0,54,0,0.4,0.4,49,1,0,0,1
-85.6,-71.3,-79.1774058577406,2.58879128184832,-81.2,0.1000000000000092,-0.0147518547167818,0,-17.8,-8.863598326359833,2.7638370793166493,-0.139999999999999,5.6,16.428451882845188,0,0.0,0.0,49.0,49,0,8.6,8.6,238,2,0,0,1
-84.7,-75.1,-79.28068181818182,2.124831728539498,-76.6,0.5300000000000119,-0.0103404247825016,0,-14.9,-9.276136363636365,2.941928147078125,-0.4699999999999993,7.8,16.443181818181817,0,0.0,0.0,59.0,59,0,1.0,1.0,87,4,1,0,0
-74.3,-62.6,-68.14945054945055,3.006801631306492,-67.3,-0.2299999999999958,-0.0014796000123419,0,-17.1,-7.9945054945054945,2.732083277625564,0.3800000000000007,7.1,17.833516483516483,0,0.0,0.0,81.0,81,182,4.4,4.4,181,18,0,1,0
-79.9,-74.3,-77.10666666666665,1.211647801747785,-77.4,0.2800000000000063,-0.0175326479577652,0,-15.8,-8.586666666666668,2.88969335459938,-0.3899999999999992,3.7,16.593333333333334,0,0.0,0.0,28.0,28,0,5.0,5.0,59,12,0,0,1
-97.9,-82.0,-91.5326388888889,3.557476709694039,-88.9,-0.1699999999999931,-0.0468006993006989,0,-15.0,-10.016666666666667,2.478664201495681,-0.4099999999999995,3.9,15.786805555555556,0,0.0,0.0,75.0,75,0,9.8,9.8,143,10,0,0,1
-73.4,-68.9,-71.3404761904762,1.0619952514269673,-71.8,-0.2799999999999927,0.0075277530183936,0,-15.6,-8.197619047619048,2.316166733881768,-1.099999999999998,6.8,16.964285714285715,0,0.2,0.2,75.0,75,0,2.5,2.5,41,9,0,1,0
-92.9,-81.7,-88.02333333333334,3.329140300624604,-90.0,0.2500000000000056,-0.178399555432064,0,-17.8,-10.011666666666668,3.3747864548470634,0.8700000000000017,2.6,15.176666666666668,0,2.7,2.7,15.0,15,0,4.7,4.7,59,0,0,0,1
-84.7,-72.6,-77.55194805194805,2.672255620731121,-83.4,7.207091627689013e-15,-0.0368683947631316,0,-17.3,-8.418181818181818,2.7840583437212687,-0.1899999999999999,9.1,15.988311688311686,0,0.0,0.0,19.0,19,0,4.6,4.6,76,17,1,0,0
-114.0,-74.6,-81.64285714285714,7.389416336382364,-110.0,-1.2999999999999852,-0.102634974087599,3,-16.5,-8.934285714285714,3.028159719150649,-1.449999999999999,6.0,16.184285714285714,0,4.9,4.9,30.0,30,0,0.3,0.3,139,7,0,0,1
-107.0,-81.7,-90.03736263736263,5.216568654066427,-107.0,-0.8999999999999807,-0.1376604554865428,0,-15.9,-10.015384615384615,2.855479063793094,-0.9099999999999988,6.2,15.173626373626371,0,0.0,0.0,33.0,33,0,109.2,109.2,90,16,0,0,1
-82.6,-72.5,-77.07657657657657,2.579357035984502,-81.0,0.0100000000000169,-0.067823797823798,0,-16.4,-8.545045045045045,3.0323329973872264,0.7600000000000001,8.2,16.991891891891893,0,0.1,0.1,67.0,67,0,7.0,7.0,110,12,1,0,0
-94.6,-60.7,-80.49090909090908,13.216085240755262,-89.2,0.0300000000000101,-1.3772727272727303,0,-15.3,-9.654545454545454,3.5015321321854627,-1.0699999999999987,14.4,17.38181818181818,0,0.0,0.0,75.0,75,0,52.3,52.3,10,22,1,0,0
-89.5,-77.9,-84.43478260869566,3.082818901349317,-85.3,0.2900000000000201,-0.1267665327000375,0,-17.3,-10.195652173913045,3.250313775921293,-1.1799999999999993,1.0,15.340579710144928,0,2.2,2.2,33.0,33,0,8.8,8.8,68,0,0,1,0
-74.0,-67.8,-70.79577464788733,1.360927899813564,-67.8,0.620000000000008,-0.0022769953051635,0,-14.6,-8.185915492957747,2.921217738969628,0.370000000000002,7.2,17.82112676056338,0,2.2,2.2,56.0,56,0,9.3,9.3,70,22,0,0,1
-115.0,-82.3,-91.96509433962264,6.740171574089059,-115.0,-0.899999999999984,-0.2013648386527952,3,-17.4,-10.217924528301886,3.042173319936832,0.8500000000000014,6.0,14.475471698113209,0,1.8,1.8,26.0,26,0,8.7,8.7,105,7,0,1,0
-77.6,-65.3,-71.57625,2.8610920090547087,-65.3,1.0800000000000092,-0.0019732216102194,0,-17.6,-8.434999999999999,3.0374020676813136,0.2500000000000005,5.7,17.52875,0,0.0,0.0,46.0,46,0,8.0,8.0,159,7,0,1,0
-113.0,-71.2,-80.37843137254902,7.051912218985177,-106.0,2.2000000000000037,-0.0567545199898144,4,-18.1,-9.049019607843135,3.2746859561574917,-0.099999999999999,7.0,16.14640522875817,0,0.0,0.0,67.0,67,0,1.0,1.0,152,1,0,0,1
-87.3,-61.3,-75.04528301886793,8.548104372827959,-70.6,-0.3199999999999912,0.1679009433962261,0,-18.5,-8.654716981132076,2.8199941222940708,0.4800000000000008,7.1,17.27672955974843,0,1.4,1.4,39.0,39,0,9.3,9.3,158,18,0,1,0
-96.6,-83.0,-90.78095238095236,3.6992526334494777,-94.7,0.420000000000007,-0.1872599846390178,0,-17.2,-9.51904761904762,2.962390988486089,-0.369999999999999,3.2,13.815873015873017,0,0.0,0.0,56.0,56,0,68.8,68.8,62,20,1,0,0
-91.5,-74.1,-82.49012345679012,3.9471227019710295,-90.9,-0.3299999999999981,-0.0693794888513477,0,-18.0,-9.428395061728397,2.877919131279863,0.5200000000000007,7.1,15.756172839506172,0,0.0,0.0,52.0,52,0,9.3,9.3,161,20,1,0,0
-84.0,-58.1,-67.94810126582279,7.022883795369337,-69.7,-0.5399999999999883,0.0876552981201065,0,-17.4,-7.586075949367089,2.816269357838871,-1.1499999999999992,7.3,17.645991561181436,0,0.0,0.0,77.0,77,0,0.1,0.1,236,18,1,0,0
-77.8,-66.9,-73.05273631840797,2.821613895472664,-73.0,-0.3899999999999911,0.0076182946652873,0,-15.5,-8.340796019900498,2.8713807415917665,0.2400000000000006,6.8,17.006467661691545,0,1.1,1.1,41.0,41,0,8.2,8.2,200,20,0,1,0
-68.4,-44.0,-56.314655172413794,7.013922509658104,-60.6,-0.2499999999999923,0.0749743892336759,0,-15.7,-6.8310344827586205,2.777270571198567,-0.4700000000000002,9.9,19.11637931034483,0,0.0,0.0,50.0,50,0,49.0,49.0,231,2,0,0,1
-91.9,-83.0,-87.49189189189188,1.8064387698586517,-90.4,-0.4799999999999959,-0.0547560162902623,0,-16.2,-9.58783783783784,2.862939992036288,0.4500000000000005,4.5,14.92972972972973,0,0.0,0.0,27.0,27,0,4.6,4.6,73,17,0,1,0
-87.9,-74.8,-81.33287671232877,2.9167319829832588,-82.9,-0.2899999999999909,-0.0464669873617845,0,-16.3,-9.408219178082192,2.9113690783290176,0.0100000000000011,2.0,15.837671232876714,0,0.0,0.0,63.0,63,0,4.0,4.0,145,20,1,0,0
-115.0,-81.9,-86.86933333333333,7.701806971784637,-110.0,1.400000000000008,-0.2282560455192033,2,-15.8,-9.781333333333334,2.905990705763179,1.1500000000000017,5.0,15.948,0,0.0,0.0,45.0,45,0,1.6,1.6,74,0,0,1,0
-98.0,-75.0,-87.25130434782608,5.712536817725314,-96.1,0.3600000000000163,-0.0777256083578466,0,-18.5,-9.76782608695652,3.002460354314301,0.3500000000000008,6.1,15.228260869565217,0,0.0,0.0,72.0,72,0,114.7,114.7,229,3,0,1,0
-115.0,-78.9,-86.81,7.964952019576597,-109.0,1.8000000000000105,-0.1813186813186806,5,-17.1,-9.827777777777778,2.7766695667015715,0.420000000000001,5.8,14.903333333333332,0,2.8,2.8,58.0,58,0,4.7,4.7,89,14,1,0,0
-84.2,-60.9,-72.94540229885058,7.106811566832821,-64.4,0.3600000000000022,0.1350543010905777,0,-15.7,-8.530459770114943,3.1026266731494907,0.59,5.6,17.413793103448278,0,0.0,0.0,49.0,49,0,9.0,9.0,173,4,1,0,0
-77.2,-61.0,-68.76857142857142,4.915073250211531,-75.2,-0.0799999999999892,-0.139476466929297,0,-15.3,-7.939047619047619,2.962798029088747,1.580000000000001,6.4,17.215238095238096,0,0.0,0.0,69.0,69,0,4.8,4.8,104,0,1,0,0
-82.9,-67.9,-75.97297297297297,3.737596358039044,-73.9,0.3100000000000079,0.0724219024219023,0,-15.4,-8.345045045045044,2.84786167752511,-0.3600000000000004,8.1,17.294594594594596,0,0.0,0.0,55.0,55,0,4.5,4.5,110,3,0,0,1
-72.1,-63.6,-68.65806451612903,2.1384839500188213,-71.7,-0.5999999999999955,-0.0511533526304802,0,-13.8,-7.935483870967742,2.612704960185164,0.7400000000000008,11.5,17.627956989247313,0,0.0,0.0,83.0,83,93,2.0,2.0,92,21,0,0,1
-75.6,-60.7,-67.90756302521008,3.5846461580777054,-72.1,0.0600000000000052,-0.0839823386981911,0,-18.2,-8.264705882352942,3.2360414255192964,0.5800000000000007,8.7,18.19579831932773,0,0.0,0.0,34.0,34,0,9.3,9.3,118,12,1,0,0
-91.4,-75.7,-84.08095238095238,4.042968617005979,-75.7,0.4700000000000122,-0.0054063860667626,0,-16.7,-9.135238095238096,3.0383440882386576,1.2200000000000015,5.7,15.57809523809524,0,0.0,0.0,51.0,51,0,110.8,110.8,104,4,1,0,0
-90.7,-80.5,-85.64222222222223,2.716676320372206,-81.4,0.2500000000000063,-0.0115190798069895,0,-18.0,-9.88,2.8506276874208782,0.7000000000000008,5.8,15.16222222222222,0,0.0,0.0,17.0,17,0,2.4,2.4,179,5,0,1,0
-95.2,-82.0,-88.3141304347826,4.095094398990828,-93.4,-0.4799999999999878,-0.13928378774101,0,-17.3,-9.845652173913043,3.184454446125076,-0.4799999999999994,5.4,14.73695652173913,0,0.7,0.7,59.0,59,0,3.6,3.6,91,18,1,0,0
-84.0,-64.4,-75.60000000000001,5.638347178394519,-82.1,0.5100000000000091,-0.1160987238286652,0,-16.0,-8.899319727891157,2.889269154369139,1.020000000000001,7.9,17.55374149659864,0,0.2,0.2,70.0,70,0,65.4,65.4,146,1,0,1,0
-78.3,-74.1,-76.77441860465116,0.9653750870481574,-74.7,0.7100000000000062,0.0096798550286922,0,-13.5,-8.893023255813953,2.526563198236764,-0.4099999999999986,10.0,16.267441860465116,0,0.0,0.0,38.0,38,0,3.8,3.8,42,10,0,1,0
-67.1,-55.2,-61.13051643192488,2.7111854637468937,-57.7,0.0400000000000026,0.0270759808365268,0,-16.3,-7.525821596244131,2.917229220769691,0.4400000000000003,6.2,18.78638497652582,0,0.0,0.0,61.0,61,0,0.8,0.8,212,10,1,0,0
-73.8,-53.6,-64.23879310344827,5.891656171551247,-55.0,0.300000000000004,0.1707188713335634,0,-14.8,-7.44655172413793,3.131090406940015,1.3800000000000006,6.8,18.311206896551724,0,0.0,0.0,46.0,46,0,6.0,6.0,115,18,1,0,0
-125.0,-72.7,-91.75,17.93179981051664,-125.0,-9.799999999999985,-5.644242424242428,2,-14.0,-9.59,2.817977998494665,0.3800000000000011,3.9,15.13,0,0.0,0.0,84.0,84,10,33.7,33.7,9,2,0,1,0
-113.5,-85.2,-100.4795238095238,7.373268007598178,-108.6,0.1700000000000024,-0.1146084297343962,36,-19.8,-10.937619047619048,3.3030309478867528,1.2500000000000009,2.5,13.47809523809524,0,0.0,0.0,36.0,36,0,8.4,8.4,209,11,0,0,1
-81.7,-61.2,-71.53684210526316,5.730513097827491,-74.0,0.2700000000000108,-0.0811242704663756,0,-16.3,-8.169377990430622,2.933611599222053,-0.8299999999999984,6.1,17.029665071770335,0,0.4,0.4,46.0,46,0,33.9,33.9,208,22,0,1,0
-111.0,-68.7,-74.99230769230769,7.224611616295911,-106.0,-0.2999999999999877,-0.070865404618265,1,-17.5,-8.69375,3.1296168793630628,1.4200000000000017,6.8,17.126923076923077,0,0.1,0.1,25.0,25,0,4.3,4.3,207,16,0,0,1
